id,Unnamed: 0.1,name,artists,artistid,explicit,popularity,durationms,year,genres,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence
5vjLSffimiIP26QG5WcN2K,530,Hold On,['Chord Overstreet'],5D3muNJhYYunbRkh3FKgX0,False,78,198853,2017,['acoustic pop'],0.618,0.469,0.443,0.0,0.0829,-9.681,0.0526,119.949,0.167
3dhjNA0jGA8vHBQ1VdD6vV,531,I Feel It Coming,"['The Weeknd', 'Daft Punk']",1Xyo4u8uXC1ZmMpatF05PJ,False,78,269186,2017,"['canadian contemporary r&b', 'canadian pop', 'pop']",0.773,0.428,0.819,0.0,0.0679,-5.946,0.118,92.987,0.585
6Qn5zhYkTa37e91HC1D7lb,532,Whatever It Takes,['Imagine Dragons'],53XhwfbYqKCa1cC15pYq2q,False,78,201240,2017,"['modern rock', 'rock']",0.672,0.0362,0.655,0.0,0.117,-5.021,0.0311,134.945,0.556
2ekn2ttSfGqwhhate0LSR0,533,New Rules,['Dua Lipa'],6M2wZ9GZgrQXHCFfjv46we,False,77,209320,2017,"['dance pop', 'pop', 'uk pop']",0.762,0.00261,0.7,1.56e-05,0.153,-6.021,0.0694,116.073,0.608
5Z3GHaZ6ec9bsiI5BenrbY,534,Young Dumb & Broke,['Khalid'],6LuN9FCkKOj5PcnpouEgny,False,77,202546,2017,"['pop', 'pop r&b']",0.799,0.199,0.539,1.66e-05,0.165,-6.351,0.0421,136.948,0.394
2RttW7RAu5nOAfq6YFvApB,535,Happier,['Ed Sheeran'],6eUKZXaKkcviH0Ku9w2n3V,False,77,207520,2017,"['pop', 'uk pop']",0.522,0.536,0.385,0.0,0.135,-7.355,0.0288,89.792,0.236
58zsLZPvfflaiIbNWoA22O,536,Human,"[""Rag'n'Bone Man""]",4f9iBmdUOhQWeP7dcAn1pf,False,76,200186,2017,['neo soul'],0.602,0.393,0.707,0.0,0.165,-4.097,0.302,75.087,0.554
6b8Be6ljOzmkOmFslEb23P,537,24K Magic,['Bruno Mars'],0du5cEVh5yTK9QJze8zA0C,False,76,225983,2017,"['dance pop', 'pop']",0.818,0.034,0.803,0.0,0.153,-4.282,0.0797,106.97,0.632
1UZOjK1BwmwWU14Erba9CZ,538,Malibu,['Miley Cyrus'],5YGY8feqx7naU7z4HrwZM6,False,76,231906,2017,['pop'],0.573,0.0767,0.781,2.64e-05,0.0813,-6.406,0.0555,139.934,0.343
6HZILIRieu8S0iqY8kIKhj,539,DNA.,['Kendrick Lamar'],2YZyLoL8N0Wb9xBt1NhZWg,True,76,185946,2017,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",0.638,0.00454,0.523,0.0,0.0842,-6.664,0.357,139.913,0.422
6h5PAsRni4IRlxWr6uDPTP,540,More Than You Know,['Axwell /\\ Ingrosso'],2XnBwblw31dfGnspMIwgWz,False,76,203000,2017,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'tropical house']",0.646,0.0275,0.741,0.0,0.312,-4.973,0.034,123.077,0.571
1f5cbQtDrykjarZVrShaDI,541,Drowning (feat. Kodak Black),"['A Boogie Wit da Hoodie', 'Kodak Black']",31W5EY0aAly4Qieq6OFu6I,True,76,209269,2017,"['melodic rap', 'rap', 'trap']",0.839,0.501,0.81,0.0,0.117,-5.274,0.0568,129.014,0.814
55n9yjI6qqXh5F2mYvUc2y,542,I Don’t Wanna Live Forever (Fifty Shades Darker),"['ZAYN', 'Taylor Swift']",5ZsFI1h6hIdQRw2ti0hz81,False,75,247160,2017,"['dance pop', 'pop', 'post-teen pop', 'uk pop']",0.731,0.0586,0.445,1.96e-05,0.14,-8.418,0.0533,117.97,0.106
1e1JKLEDKP7hEQzJfNAgPl,543,Magnolia,['Playboi Carti'],699OTQXzgjhIYAHMy9RyPD,True,75,181812,2017,"['atl hip hop', 'hip hop', 'plugg', 'pluggnb', 'rap']",0.791,0.0114,0.582,0.0,0.35,-7.323,0.286,162.991,0.443
75ZvA4QfFiZvzhj2xkaWAh,544,I Fall Apart,['Post Malone'],246dkjvS1zLTtiykXe5h60,True,75,223346,2017,"['dfw rap', 'melodic rap', 'rap']",0.556,0.0689,0.538,0.0,0.196,-5.408,0.0382,143.95,0.291
1P17dC1amhFzptugyAO7Il,545,Look What You Made Me Do,['Taylor Swift'],06HL4z0CvFAxyc27GXpf02,False,75,211853,2017,['pop'],0.766,0.204,0.709,1.41e-05,0.126,-6.471,0.123,128.07,0.506
0afhq8XCExXpqazXczTSve,546,Galway Girl,['Ed Sheeran'],6eUKZXaKkcviH0Ku9w2n3V,False,75,170826,2017,"['pop', 'uk pop']",0.624,0.0735,0.876,0.0,0.327,-3.374,0.1,99.943,0.781
2cYqizR4lgvp4Qu6IQ3qGN,547,BUTTERFLY EFFECT,['Travis Scott'],0Y5tJX1MQlPlqiwlOH1tJY,False,75,190557,2017,"['rap', 'slap house']",0.763,0.0531,0.628,0.0,0.114,-5.85,0.05,140.958,0.193
6Pgkp4qUoTmJIPn7ReaGxL,548,Without You (feat. Sandro Cavazza),"['Avicii', 'Sandro Cavazza']",1vCWHaC5f2uS3yhpwWbIA6,True,75,181672,2017,"['dance pop', 'edm', 'pop', 'pop dance', 'pop rap']",0.662,0.00163,0.858,0.0,0.0456,-4.844,0.0428,133.993,0.295
5eqK0tbzUPo2SoeZsov04s,549,Bank Account,['21 Savage'],1URnnhqYAYcrqrcwql10ft,True,75,220306,2017,"['atl hip hop', 'rap']",0.884,0.015,0.347,7e-06,0.0871,-8.227,0.35,75.016,0.376
5k38wzpLb15YgncyWdTZE4,550,Him & I (with Halsey),"['G-Eazy', 'Halsey']",02kJSzxNuaWGqwubyUba0Z,True,75,268866,2017,"['hip hop', 'indie pop rap', 'oakland hip hop', 'pop', 'pop rap', 'rap']",0.589,0.0534,0.731,0.0,0.308,-6.343,0.0868,87.908,0.191
0q75NwOoFiARAVp4EXU4Bs,551,Love Galore (feat. Travis Scott),"['SZA', 'Travis Scott']",7tYKF4w9nC0nq9CsPZTHyP,True,75,275080,2017,"['pop', 'r&b']",0.795,0.112,0.594,0.0,0.162,-6.2,0.0748,135.002,0.409
64PgpLHuQK3UJ5qZ875Vei,552,Save That Shit,['Lil Peep'],2kCcBybjl3SAtIcwdWpUe3,True,74,231546,2017,"['emo rap', 'lgbtq+ hip hop']",0.534,0.0262,0.583,0.0,0.421,-8.672,0.0288,106.0,0.145
3ebXMykcMXOcLeJ9xZ17XH,553,Scared to Be Lonely,"['Martin Garrix', 'Dua Lipa']",60d24wfXkVzDSfLS6hyCjZ,False,74,220883,2017,"['dance pop', 'dutch edm', 'edm', 'electro house', 'pop', 'pop dance', 'progressive house', 'tropical house']",0.584,0.0895,0.54,0.0,0.261,-7.786,0.0576,137.972,0.195
152lZdxL1OR0ZMW6KquMif,554,Location,['Khalid'],6LuN9FCkKOj5PcnpouEgny,False,74,219080,2017,"['pop', 'pop r&b']",0.736,0.33,0.449,0.000162,0.0898,-11.462,0.425,80.126,0.326
6PCUP3dWmTjcTtXY02oFdT,555,Castle on the Hill,['Ed Sheeran'],6eUKZXaKkcviH0Ku9w2n3V,False,75,261153,2017,"['pop', 'uk pop']",0.461,0.0232,0.834,1.14e-05,0.14,-4.868,0.0989,135.007,0.471
5bcTCxgc7xVfSaMV3RuVke,556,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)","['Calvin Harris', 'Pharrell Williams', 'Katy Perry', 'Big Sean', 'Funk Wav']",7CajNmpbOovFoOoasH2HaY,True,74,223413,2017,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'progressive house', 'uk dance']",0.893,0.0642,0.745,0.0,0.0943,-3.105,0.0571,101.018,0.872
5uDASfU19gDxSjW8cnCaBp,557,Chill Bill (feat. J. Davi$ & Spooks),"['Rob $tone', 'J. Davi$', 'J Spooks']",2hWs22BmQkK4czFtDLnar2,True,74,177184,2017,['san diego rap'],0.886,0.0312,0.427,0.00099,0.0906,-10.028,0.145,108.034,0.23
5tz69p7tJuGPeMGwNTxYuV,558,1-800-273-8255,"['Logic', 'Alessia Cara', 'Khalid']",4xRYI6VqpkE3UwrDrAZL8L,True,74,250173,2017,"['conscious hip hop', 'dmv rap', 'hip hop', 'pop rap', 'rap']",0.62,0.569,0.574,0.0,0.19,-7.788,0.0479,100.023,0.357
6QgjcU0zLnzq5OrUoSZ3OK,559,Feel It Still,['Portugal. The Man'],4kI8Ie27vjvonwaB2ePh8T,False,74,163253,2017,"['modern alternative rock', 'modern rock', 'rock']",0.801,0.0417,0.795,0.000113,0.0717,-5.115,0.0504,79.028,0.754
1j4kHkkpqZRBwE0A4CN4Yv,560,Dusk Till Dawn (feat. Sia) - Radio Edit,"['ZAYN', 'Sia']",5ZsFI1h6hIdQRw2ti0hz81,False,73,239000,2017,"['dance pop', 'pop', 'post-teen pop', 'uk pop']",0.259,0.102,0.437,1.32e-06,0.106,-6.589,0.0386,180.042,0.0951
5Gu0PDLN4YJeW75PpBSg9p,561,"Let Me Go (with Alesso, Florida Georgia Line & watt)","['Hailee Steinfeld', 'Alesso', 'Florida Georgia Line', 'WATT']",5p7f24Rk5HkUZsaS3BLG5F,False,73,174800,2017,"['dance pop', 'pop', 'post-teen pop']",0.664,0.0337,0.708,0.0,0.0841,-4.154,0.0474,103.07,0.742
4cxMGhkinTocPSVVKWIw0d,562,Losin Control,['Russ'],1z7b1Pr1rSlvWRzsW3HOrS,True,73,237506,2017,"['hawaiian hip hop', 'rap']",0.759,0.515,0.245,0.000154,0.102,-6.545,0.138,96.992,0.209
3VlbOrM6nYPprVvzBZllE5,563,Too Good At Goodbyes,['Sam Smith'],2wY79sveU1sp5g7SokKOiI,False,73,201000,2017,"['pop', 'uk pop']",0.681,0.64,0.372,0.0,0.169,-8.237,0.0432,91.873,0.476
2yLa0QULdQr0qAIvVwN6B5,564,...Ready For It?,['Taylor Swift'],06HL4z0CvFAxyc27GXpf02,False,73,208186,2017,['pop'],0.613,0.0527,0.764,0.0,0.197,-6.509,0.136,160.015,0.417
72gv4zhNvRVdQA0eOenCal,565,Symphony (feat. Zara Larsson),"['Clean Bandit', 'Zara Larsson']",6MDME20pz9RveH9rEXvrOM,False,72,212733,2017,"['dance pop', 'edm', 'pop', 'pop dance', 'pop rap', 'post-teen pop', 'tropical house', 'uk dance', 'uk funky']",0.715,0.239,0.605,1.41e-05,0.189,-5.128,0.0428,122.956,0.454
7vu0JkJh0ldukEYbTVcqd0,566,Issues,['Julia Michaels'],0ZED1XzwlLHW4ZaG4lOT6m,False,72,176320,2017,"['alt z', 'dance pop', 'electropop', 'pop', 'post-teen pop']",0.728,0.401,0.415,0.0,0.0616,-6.852,0.0639,114.145,0.455
6fujklziTHa8uoM5OQSfIo,567,Black Beatles,"['Rae Sremmurd', 'Gucci Mane']",7iZtZyCzp3LItcw1wtPI3D,True,72,291893,2017,"['hip hop', 'melodic rap', 'mississippi hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",0.794,0.142,0.632,0.0,0.128,-6.163,0.0649,145.926,0.355
6uBhi9gBXWjanegOb2Phh0,568,Stay,"['Zedd', 'Alessia Cara']",2qxJFvFYMEDqd7ui6kSAcq,False,72,210090,2017,"['complextro', 'dance pop', 'edm', 'electro house', 'electropop', 'german techno', 'pop', 'pop dance', 'pop rap', 'post-teen pop', 'tropical house']",0.69,0.253,0.622,0.0,0.116,-5.025,0.0622,102.04,0.544
0yvPEnB032fojLfVluFjUv,569,Sorry Not Sorry,['Demi Lovato'],6S2OmqARrzebs0tKUEyXyp,True,72,203760,2017,"['dance pop', 'pop', 'post-teen pop']",0.706,0.0242,0.643,0.0,0.262,-6.929,0.234,143.931,0.885
6Za3190Sbw39BBC77WSS1C,570,Criminal,"['Natti Natasha', 'Ozuna']",1GDbiv3spRmZ1XdM1jQbT7,False,72,232549,2017,"['latin hip hop', 'latin pop', 'rap latina', 'reggaeton', 'urbano latino']",0.814,0.03,0.813,9.33e-05,0.255,-3.023,0.0561,79.997,0.839
72jbDTw1piOOj770jWNeaG,571,Paris,['The Chainsmokers'],69GGBxA162lTqCwzJG5jLp,False,72,221506,2017,"['dance pop', 'edm', 'electropop', 'pop', 'pop dance', 'tropical house']",0.653,0.0215,0.658,1.66e-06,0.0939,-6.428,0.0304,99.99,0.219
2cOUlop2ZakjOKe4WinesN,572,Slow Hands,['Niall Horan'],1Hsdzj7Dlq2I7tHP7501T4,False,72,188174,2017,"['dance pop', 'neo mellow', 'pop', 'post-teen pop']",0.735,0.011,0.425,0.0,0.055,-6.648,0.0464,85.896,0.848
6kex4EBAj0WHXDKZMEJaaF,573,Swalla (feat. Nicki Minaj & Ty Dolla $ign),"['Jason Derulo', 'Nicki Minaj', 'Ty Dolla $ign']",07YZf4WDAMNwqr4jfgOZ8y,True,72,216408,2017,"['dance pop', 'edm', 'pop', 'pop rap', 'post-teen pop']",0.696,0.075,0.817,0.0,0.187,-3.862,0.109,98.064,0.782
0CokSRCu5hZgPxcZBaEzVE,574,Glorious (feat. Skylar Grey),"['Macklemore', 'Skylar Grey']",3JhNCzhSMTxs9WLGJJxWOY,True,71,220454,2017,"['pop rap', 'seattle hip hop']",0.731,0.0323,0.794,2.59e-05,0.112,-5.126,0.0522,139.994,0.356
0M9ydKzuF3oZTfYYPfaGX1,575,Bad and Boujee (feat. Lil Uzi Vert),"['Migos', 'Lil Uzi Vert']",6oMuImdp5ZcFhWP0ESe6mG,True,71,343150,2017,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'trap']",0.926,0.0611,0.666,0.0,0.123,-5.314,0.244,127.079,0.168
0Qh38w01QRXK6KHIv0e3hb,576,What About Us,['P!nk'],1KCSPY1glIKqW2TotWuXOR,False,71,269600,2017,"['dance pop', 'pop']",0.491,0.0281,0.588,2.01e-06,0.0906,-6.177,0.0506,113.608,0.193
6mapJIPnQ23RTAevUoE0DL,577,Swang,['Rae Sremmurd'],7iZtZyCzp3LItcw1wtPI3D,True,72,208120,2017,"['hip hop', 'melodic rap', 'mississippi hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",0.681,0.2,0.314,9.82e-06,0.1,-9.319,0.0581,139.992,0.166
4dVpf9jZjcORqGTLUaeYj9,578,Plain Jane,['A$AP Ferg'],5dHt1vcEm9qb8fCyLcB3HL,True,71,173600,2017,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop']",0.797,0.0651,0.844,0.0,0.087,-5.482,0.275,170.142,0.52
6Kkt27YmFyIFrcX3QXFi2o,579,Liability,['Lorde'],163tK9Wjr9P9DmM0AVK7lm,False,71,171727,2017,"['art pop', 'metropopolis', 'nz pop', 'pop']",0.587,0.92,0.229,0.0,0.1,-11.254,0.128,75.67,0.379
42ydLwx4i5V49RXHOozJZq,580,Scars To Your Beautiful,['Alessia Cara'],2wUjUUtkb5lvLKcGKsKqsR,False,70,230226,2017,"['canadian contemporary r&b', 'canadian pop', 'dance pop', 'electropop', 'pop', 'post-teen pop']",0.319,0.0285,0.739,0.0,0.111,-5.74,0.272,194.169,0.449
343YBumqHu19cGoGARUTsd,581,Fake Love,['Drake'],3TVXtAsR1Inumwj472S9r4,True,70,210937,2017,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",0.928,0.105,0.481,0.0,0.176,-9.35,0.287,134.007,0.613
7COfe3P7KgfwDwIRB8LIDw,582,Mi Gente,"['J Balvin', 'Willy William']",1vyhD5VmyZ7KMfW5gqLgo5,False,70,185040,2017,"['reggaeton', 'reggaeton colombiano', 'urbano latino']",0.548,0.0168,0.704,2.25e-05,0.143,-4.838,0.0777,104.666,0.288
5WoaF1B5XIEnWfmb5NZikf,583,Sky Walker (feat. Travis Scott),"['Miguel', 'Travis Scott']",360IAlyVv4PCEVjgyMZrxK,True,70,259333,2017,"['dance pop', 'pop', 'r&b']",0.674,0.173,0.506,0.0,0.0866,-10.532,0.0434,145.965,0.183
5hTpBe8h35rJ67eAWHQsJx,584,Caroline,['Aminé'],3Gm5F95VdRxW3mqCn8RPBJ,True,70,209640,2017,"['hip hop', 'pop', 'portland hip hop', 'rap']",0.94,0.17,0.335,0.0,0.262,-10.179,0.505,120.04,0.707
4Q3N4Ct4zCuIHuZ65E3BD4,585,Tunnel Vision,['Kodak Black'],46SHBwWsqBkxI7EeeBEQG7,True,69,268186,2017,"['florida drill', 'florida rap', 'hip hop', 'melodic rap', 'miami hip hop', 'rap', 'trap', 'trap latino']",0.497,0.0576,0.489,9.91e-05,0.122,-7.724,0.294,171.853,0.231
0mt02gJ425Xjm7c3jYkOBn,586,Lust For Life (with The Weeknd),"['Lana Del Rey', 'The Weeknd']",00FQb4jTyendYWaN8pK0wa,False,69,264066,2017,"['art pop', 'pop']",0.504,0.604,0.655,0.00193,0.364,-8.644,0.0542,99.982,0.262
6ie2Bw3xLj2JcGowOlcMhb,587,Green Light,['Lorde'],163tK9Wjr9P9DmM0AVK7lm,False,69,234652,2017,"['art pop', 'metropopolis', 'nz pop', 'pop']",0.594,0.0209,0.721,8.55e-06,0.0879,-7.812,0.0957,128.942,0.253
6Se3x9ANMLv0dCDsjGmEjh,588,do re mi,['blackbear'],2cFrymmkijnjDg9SS92EPM,True,69,212027,2017,"['pop', 'pop rap']",0.745,0.00522,0.593,5.06e-06,0.123,-6.35,0.0524,111.001,0.17
6KBYefIoo7KydImq1uUQlL,589,Bodak Yellow,['Cardi B'],4kYSro6naA4h99UJvo89HB,True,69,223712,2017,"['dance pop', 'pop', 'rap']",0.926,0.0659,0.703,0.0,0.231,-6.337,0.103,125.022,0.485
1EaKU4dMbesXXd3BrLCtYG,590,ELEMENT.,['Kendrick Lamar'],2YZyLoL8N0Wb9xBt1NhZWg,True,68,208733,2017,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",0.748,0.204,0.705,0.0,0.246,-4.547,0.485,189.891,0.483
6gpcs5eMhJwax4mIfKDYQk,591,Slide (feat. Frank Ocean & Migos),"['Calvin Harris', 'Frank Ocean', 'Migos']",7CajNmpbOovFoOoasH2HaY,True,68,230813,2017,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'progressive house', 'uk dance']",0.736,0.498,0.795,1.21e-06,0.254,-3.299,0.0545,104.066,0.511
0dXNQ8dckG4eYfEtq9zcva,592,All Night,"['The Vamps', 'Matoma']",7gAppWoH7pcYmphCVTXkzs,False,68,197640,2017,"['boy band', 'dance pop', 'pop', 'post-teen pop']",0.538,0.0041,0.804,0.0,0.33,-5.194,0.0358,144.992,0.507
2EEeOnHehOozLq4aS0n6SL,593,iSpy (feat. Lil Yachty),"['KYLE', 'Lil Yachty']",4qBgvVog0wzW75IQ48mU7v,True,68,253106,2017,"['pop', 'pop rap', 'rap']",0.746,0.378,0.653,0.0,0.229,-6.745,0.289,75.016,0.672
2DQ1ITjI0YoLFzuADN1ZBW,594,No Limit,"['G-Eazy', 'A$AP Rocky', 'Cardi B']",02kJSzxNuaWGqwubyUba0Z,True,67,245386,2017,"['hip hop', 'indie pop rap', 'oakland hip hop', 'pop', 'pop rap', 'rap']",0.838,0.0117,0.771,0.0,0.0853,-3.791,0.244,175.957,0.405
10GJQkjRJcZhGTLagFOC62,595,Most Girls,['Hailee Steinfeld'],5p7f24Rk5HkUZsaS3BLG5F,False,67,204400,2017,"['dance pop', 'pop', 'post-teen pop']",0.756,0.0478,0.572,0.0,0.0853,-7.019,0.0763,102.986,0.417
75NhhYjHO43mvZgYtnXgti,596,Lonely Together (feat. Rita Ora),"['Avicii', 'Rita Ora']",1vCWHaC5f2uS3yhpwWbIA6,False,67,181812,2017,"['dance pop', 'edm', 'pop', 'pop dance', 'pop rap']",0.655,0.134,0.666,2.12e-05,0.0683,-5.309,0.0612,102.977,0.272
4lnAN2S1fcI0SjxEbksZVr,597,Fetish (feat. Gucci Mane),"['Selena Gomez', 'Gucci Mane']",0C8ZW7ezQVs4URX5aX7Kqx,False,67,186112,2017,"['dance pop', 'pop', 'post-teen pop']",0.708,0.0204,0.618,6.81e-06,0.062,-4.424,0.0592,123.013,0.265
4BdGO1CaObRD4La9l5Zanz,598,Sit Next to Me,['Foster The People'],7gP3bB2nilZXLfPHJhMdvc,False,67,243146,2017,"['indietronica', 'modern rock', 'rock']",0.638,0.117,0.738,0.000384,0.689,-4.976,0.0292,97.021,0.657
0SGkqnVQo9KPytSri1H6cF,599,Bounce Back,['Big Sean'],0c173mlxpT3dSFRgMO8XPh,True,66,222360,2017,"['detroit hip hop', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap']",0.78,0.106,0.575,0.0,0.129,-5.628,0.139,81.502,0.273
6DCZcSspjsKoFjzjrWoCdn,600,God's Plan,['Drake'],3TVXtAsR1Inumwj472S9r4,True,80,198973,2018,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']",0.754,0.0332,0.449,8.29e-05,0.552,-9.211,0.109,77.169,0.357
0e7ipj03S05BNilyu5bRzt,601,rockstar (feat. 21 Savage),"['Post Malone', '21 Savage']",246dkjvS1zLTtiykXe5h60,True,81,218146,2018,"['dfw rap', 'melodic rap', 'rap']",0.585,0.124,0.52,7.01e-05,0.131,-6.136,0.0712,159.801,0.129
0u2P5u6lvoDfwTYjAADbn4,602,lovely (with Khalid),"['Billie Eilish', 'Khalid']",6qqNVTkY8uBg9cP3Jd7DAH,False,86,200185,2018,"['art pop', 'electropop', 'pop']",0.351,0.934,0.296,0.0,0.095,-10.109,0.0333,115.284,0.12
09mEdoA6zrmBPgTEN5qXmN,603,Call Out My Name,['The Weeknd'],1Xyo4u8uXC1ZmMpatF05PJ,False,85,228373,2018,"['canadian contemporary r&b', 'canadian pop', 'pop']",0.461,0.17,0.593,0.0,0.307,-4.954,0.0356,134.17,0.175
3GCdLUSnKSMJhs4Tj6CV3s,604,All The Stars (with SZA),"['Kendrick Lamar', 'SZA']",2YZyLoL8N0Wb9xBt1NhZWg,True,81,232186,2018,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",0.698,0.0605,0.633,0.000194,0.0926,-4.946,0.0597,96.924,0.552
285pBltuF7vW8TeWk8hdRR,605,Lucid Dreams,['Juice WRLD'],4MCBfE4596Uoi2O4DtmEMz,True,82,239835,2018,"['chicago rap', 'melodic rap']",0.511,0.349,0.566,0.0,0.34,-7.23,0.2,83.903,0.218
09IStsImFySgyp0pIQdqAc,606,The Middle,"['Zedd', 'Maren Morris', 'Grey']",2qxJFvFYMEDqd7ui6kSAcq,False,77,184732,2018,"['complextro', 'dance pop', 'edm', 'electro house', 'electropop', 'german techno', 'pop', 'pop dance', 'pop rap', 'post-teen pop', 'tropical house']",0.753,0.171,0.657,0.0,0.112,-3.061,0.0449,107.01,0.437
08bNPGLD8AhKpnnERrAc6G,607,FRIENDS,"['Marshmello', 'Anne-Marie']",64KEffDW9EtZ1y2vBYgq8T,True,75,202620,2018,"['brostep', 'dance pop', 'edm', 'pop', 'pop dance', 'progressive electro house']",0.626,0.205,0.88,0.0,0.128,-2.384,0.0504,95.079,0.534
58q2HKrzhC3ozto2nDdN4z,608,I Like It,"['Cardi B', 'Bad Bunny', 'J Balvin']",4kYSro6naA4h99UJvo89HB,True,75,253390,2018,"['dance pop', 'pop', 'rap']",0.816,0.099,0.726,0.0,0.372,-3.998,0.129,136.048,0.65
6IPwKM3fUUzlElbvKw2sKl,609,we fell in love in october,['girl in red'],3uwAm6vQy7kWPS2bciKWx9,False,81,184153,2018,"['bedroom pop', 'indie pop', 'norwegian indie', 'pop']",0.566,0.113,0.366,0.181,0.155,-12.808,0.028,129.96,0.237
2qT1uLXPVPzGgFOx4jtEuo,610,no tears left to cry,['Ariana Grande'],66CXWjxzNUsdJxJ2JdwvnR,False,74,205920,2018,"['dance pop', 'pop']",0.699,0.04,0.713,3.11e-06,0.294,-5.507,0.0594,121.993,0.354
7sO5G9EABYOXQKNPNiE9NR,611,Ric Flair Drip (with Metro Boomin),"['Offset', 'Metro Boomin']",4DdkRBBYG6Yk9Ka8tdJ9BW,True,80,172800,2018,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",0.88,0.149,0.428,5.05e-05,0.114,-8.28,0.206,100.007,0.333
7ef4DlsgrMEH11cDZd32M6,612,One Kiss (with Dua Lipa),"['Calvin Harris', 'Dua Lipa']",7CajNmpbOovFoOoasH2HaY,False,84,214846,2018,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'progressive house', 'uk dance']",0.791,0.037,0.862,2.19e-05,0.0814,-3.24,0.11,123.994,0.592
3ee8Jmje8o58CHK66QrVC2,613,SAD!,['XXXTENTACION'],15UsOTVnJzReFVN1VCnxy4,True,79,166605,2018,"['emo rap', 'miami hip hop']",0.74,0.258,0.613,0.00372,0.123,-4.88,0.145,75.023,0.473
6PGoSes0D9eUDeeAafB2As,614,LOVE. FEAT. ZACARI.,"['Kendrick Lamar', 'Zacari']",2YZyLoL8N0Wb9xBt1NhZWg,True,79,213400,2018,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",0.8,0.264,0.585,0.0,0.153,-7.343,0.0924,126.058,0.779
2dpaYNEQHiRxtZbfNsse99,615,Happier,"['Marshmello', 'Bastille']",64KEffDW9EtZ1y2vBYgq8T,False,79,214289,2018,"['brostep', 'dance pop', 'edm', 'pop', 'pop dance', 'progressive electro house']",0.687,0.191,0.792,0.0,0.167,-2.749,0.0452,100.015,0.671
2xLMifQCjDGFmkHkpNLD9h,616,SICKO MODE,['Travis Scott'],0Y5tJX1MQlPlqiwlOH1tJY,True,79,312820,2018,"['rap', 'slap house']",0.834,0.00513,0.73,0.0,0.124,-3.714,0.222,155.008,0.446
6vN77lE9LK6HP2DewaN6HZ,617,Yes Indeed,"['Lil Baby', 'Drake']",5f7VJjfbwm532GiveGC0ZK,True,79,142273,2018,"['atl hip hop', 'atl trap', 'rap', 'trap']",0.963,0.0355,0.346,0.0,0.108,-9.309,0.53,119.957,0.562
0JP9xo3adEtGSdUEISiszL,618,Moonlight,['XXXTENTACION'],15UsOTVnJzReFVN1VCnxy4,True,79,135090,2018,"['emo rap', 'miami hip hop']",0.921,0.556,0.537,0.00404,0.102,-5.723,0.0804,128.009,0.711
0EcQcdcbQeVJn9fknj44Be,619,I Like Me Better,['Lauv'],5JZ7CnR6gTvEMKX4g70Amv,False,78,197436,2018,['pop'],0.753,0.534,0.505,2.58e-06,0.104,-7.621,0.255,91.972,0.419
2FY7b99s15jUprqC0M5NCT,620,Natural,['Imagine Dragons'],53XhwfbYqKCa1cC15pYq2q,False,78,189466,2018,"['modern rock', 'rock']",0.704,0.217,0.611,0.0,0.0812,-6.112,0.0409,100.0,0.22
2BgEsaKNfHUdlh97KmvFyo,621,2002,['Anne-Marie'],1zNqDE7qDGCsyzJwohVaoX,False,78,186986,2018,"['dance pop', 'pop', 'pop dance', 'post-teen pop', 'tropical house', 'uk pop']",0.697,0.0372,0.683,0.0,0.137,-2.881,0.117,96.133,0.603
7vGuf3Y35N4wmASOKLUVVU,622,Silence,"['Marshmello', 'Khalid']",64KEffDW9EtZ1y2vBYgq8T,False,77,180822,2018,"['brostep', 'dance pop', 'edm', 'pop', 'pop dance', 'progressive electro house']",0.52,0.256,0.761,4.96e-06,0.17,-3.093,0.0853,141.971,0.286
7dt6x5M1jzdTEt8oCbisTK,623,Better Now,['Post Malone'],246dkjvS1zLTtiykXe5h60,True,77,231266,2018,"['dfw rap', 'melodic rap', 'rap']",0.68,0.331,0.578,0.0,0.135,-5.804,0.04,145.038,0.341
52okn5MNA47tk87PeZJLEL,624,Let You Down,['NF'],6fOMl44jA4Sp5b9PpYCkzz,False,77,212120,2018,"['hip hop', 'pop rap', 'rap']",0.662,0.312,0.714,0.0,0.179,-5.68,0.121,147.997,0.464
