,Unnamed: 0,name,artists,artistid,id,explicit,popularity,durationms,year,genres
537,37,24K Magic,['Bruno Mars'],0du5cEVh5yTK9QJze8zA0C,6b8Be6ljOzmkOmFslEb23P,False,76,225983,2017,"['dance pop', 'pop']"
538,38,Malibu,['Miley Cyrus'],5YGY8feqx7naU7z4HrwZM6,1UZOjK1BwmwWU14Erba9CZ,False,76,231906,2017,['pop']
539,39,DNA.,['Kendrick Lamar'],2YZyLoL8N0Wb9xBt1NhZWg,6HZILIRieu8S0iqY8kIKhj,True,76,185946,2017,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']"
540,40,More Than You Know,['Axwell /\\ Ingrosso'],2XnBwblw31dfGnspMIwgWz,6h5PAsRni4IRlxWr6uDPTP,False,76,203000,2017,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'tropical house']"
541,41,Drowning (feat. Kodak Black),"['A Boogie Wit da Hoodie', 'Kodak Black']",31W5EY0aAly4Qieq6OFu6I,1f5cbQtDrykjarZVrShaDI,True,76,209269,2017,"['melodic rap', 'rap', 'trap']"
542,42,I Don’t Wanna Live Forever (Fifty Shades Darker),"['ZAYN', 'Taylor Swift']",5ZsFI1h6hIdQRw2ti0hz81,55n9yjI6qqXh5F2mYvUc2y,False,75,247160,2017,"['dance pop', 'pop', 'post-teen pop', 'uk pop']"
543,43,Magnolia,['Playboi Carti'],699OTQXzgjhIYAHMy9RyPD,1e1JKLEDKP7hEQzJfNAgPl,True,75,181812,2017,"['atl hip hop', 'hip hop', 'plugg', 'pluggnb', 'rap']"
544,44,I Fall Apart,['Post Malone'],246dkjvS1zLTtiykXe5h60,75ZvA4QfFiZvzhj2xkaWAh,True,75,223346,2017,"['dfw rap', 'melodic rap', 'rap']"
545,45,Look What You Made Me Do,['Taylor Swift'],06HL4z0CvFAxyc27GXpf02,1P17dC1amhFzptugyAO7Il,False,75,211853,2017,['pop']
546,46,Galway Girl,['Ed Sheeran'],6eUKZXaKkcviH0Ku9w2n3V,0afhq8XCExXpqazXczTSve,False,75,170826,2017,"['pop', 'uk pop']"
547,47,BUTTERFLY EFFECT,['Travis Scott'],0Y5tJX1MQlPlqiwlOH1tJY,2cYqizR4lgvp4Qu6IQ3qGN,False,75,190557,2017,"['rap', 'slap house']"
548,48,Without You (feat. Sandro Cavazza),"['Avicii', 'Sandro Cavazza']",1vCWHaC5f2uS3yhpwWbIA6,6Pgkp4qUoTmJIPn7ReaGxL,True,75,181672,2017,"['dance pop', 'edm', 'pop', 'pop dance', 'pop rap']"
549,49,Bank Account,['21 Savage'],1URnnhqYAYcrqrcwql10ft,5eqK0tbzUPo2SoeZsov04s,True,75,220306,2017,"['atl hip hop', 'rap']"
550,50,Him & I (with Halsey),"['G-Eazy', 'Halsey']",02kJSzxNuaWGqwubyUba0Z,5k38wzpLb15YgncyWdTZE4,True,75,268866,2017,"['hip hop', 'indie pop rap', 'oakland hip hop', 'pop', 'pop rap', 'rap']"
551,51,Love Galore (feat. Travis Scott),"['SZA', 'Travis Scott']",7tYKF4w9nC0nq9CsPZTHyP,0q75NwOoFiARAVp4EXU4Bs,True,75,275080,2017,"['pop', 'r&b']"
552,52,Save That Shit,['Lil Peep'],2kCcBybjl3SAtIcwdWpUe3,64PgpLHuQK3UJ5qZ875Vei,True,74,231546,2017,"['emo rap', 'lgbtq+ hip hop']"
553,53,Scared to Be Lonely,"['Martin Garrix', 'Dua Lipa']",60d24wfXkVzDSfLS6hyCjZ,3ebXMykcMXOcLeJ9xZ17XH,False,74,220883,2017,"['dance pop', 'dutch edm', 'edm', 'electro house', 'pop', 'pop dance', 'progressive house', 'tropical house']"
554,54,Location,['Khalid'],6LuN9FCkKOj5PcnpouEgny,152lZdxL1OR0ZMW6KquMif,False,74,219080,2017,"['pop', 'pop r&b']"
555,55,Castle on the Hill,['Ed Sheeran'],6eUKZXaKkcviH0Ku9w2n3V,6PCUP3dWmTjcTtXY02oFdT,False,75,261153,2017,"['pop', 'uk pop']"
556,56,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)","['Calvin Harris', 'Pharrell Williams', 'Katy Perry', 'Big Sean', 'Funk Wav']",7CajNmpbOovFoOoasH2HaY,5bcTCxgc7xVfSaMV3RuVke,True,74,223413,2017,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'progressive house', 'uk dance']"
557,57,Chill Bill (feat. J. Davi$ & Spooks),"['Rob $tone', 'J. Davi$', 'J Spooks']",2hWs22BmQkK4czFtDLnar2,5uDASfU19gDxSjW8cnCaBp,True,74,177184,2017,['san diego rap']
558,58,1-800-273-8255,"['Logic', 'Alessia Cara', 'Khalid']",4xRYI6VqpkE3UwrDrAZL8L,5tz69p7tJuGPeMGwNTxYuV,True,74,250173,2017,"['conscious hip hop', 'dmv rap', 'hip hop', 'pop rap', 'rap']"
559,59,Feel It Still,['Portugal. The Man'],4kI8Ie27vjvonwaB2ePh8T,6QgjcU0zLnzq5OrUoSZ3OK,False,74,163253,2017,"['modern alternative rock', 'modern rock', 'rock']"
560,60,Dusk Till Dawn (feat. Sia) - Radio Edit,"['ZAYN', 'Sia']",5ZsFI1h6hIdQRw2ti0hz81,1j4kHkkpqZRBwE0A4CN4Yv,False,73,239000,2017,"['dance pop', 'pop', 'post-teen pop', 'uk pop']"
561,61,"Let Me Go (with Alesso, Florida Georgia Line & watt)","['Hailee Steinfeld', 'Alesso', 'Florida Georgia Line', 'WATT']",5p7f24Rk5HkUZsaS3BLG5F,5Gu0PDLN4YJeW75PpBSg9p,False,73,174800,2017,"['dance pop', 'pop', 'post-teen pop']"
562,62,Losin Control,['Russ'],1z7b1Pr1rSlvWRzsW3HOrS,4cxMGhkinTocPSVVKWIw0d,True,73,237506,2017,"['hawaiian hip hop', 'rap']"
563,63,Too Good At Goodbyes,['Sam Smith'],2wY79sveU1sp5g7SokKOiI,3VlbOrM6nYPprVvzBZllE5,False,73,201000,2017,"['pop', 'uk pop']"
564,64,...Ready For It?,['Taylor Swift'],06HL4z0CvFAxyc27GXpf02,2yLa0QULdQr0qAIvVwN6B5,False,73,208186,2017,['pop']
565,65,Symphony (feat. Zara Larsson),"['Clean Bandit', 'Zara Larsson']",6MDME20pz9RveH9rEXvrOM,72gv4zhNvRVdQA0eOenCal,False,72,212733,2017,"['dance pop', 'edm', 'pop', 'pop dance', 'pop rap', 'post-teen pop', 'tropical house', 'uk dance', 'uk funky']"
566,66,Issues,['Julia Michaels'],0ZED1XzwlLHW4ZaG4lOT6m,7vu0JkJh0ldukEYbTVcqd0,False,72,176320,2017,"['alt z', 'dance pop', 'electropop', 'pop', 'post-teen pop']"
567,67,Black Beatles,"['Rae Sremmurd', 'Gucci Mane']",7iZtZyCzp3LItcw1wtPI3D,6fujklziTHa8uoM5OQSfIo,True,72,291893,2017,"['hip hop', 'melodic rap', 'mississippi hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
568,68,Stay,"['Zedd', 'Alessia Cara']",2qxJFvFYMEDqd7ui6kSAcq,6uBhi9gBXWjanegOb2Phh0,False,72,210090,2017,"['complextro', 'dance pop', 'edm', 'electro house', 'electropop', 'german techno', 'pop', 'pop dance', 'pop rap', 'post-teen pop', 'tropical house']"
569,69,Sorry Not Sorry,['Demi Lovato'],6S2OmqARrzebs0tKUEyXyp,0yvPEnB032fojLfVluFjUv,True,72,203760,2017,"['dance pop', 'pop', 'post-teen pop']"
570,70,Criminal,"['Natti Natasha', 'Ozuna']",1GDbiv3spRmZ1XdM1jQbT7,6Za3190Sbw39BBC77WSS1C,False,72,232549,2017,"['latin hip hop', 'latin pop', 'rap latina', 'reggaeton', 'urbano latino']"
571,71,Paris,['The Chainsmokers'],69GGBxA162lTqCwzJG5jLp,72jbDTw1piOOj770jWNeaG,False,72,221506,2017,"['dance pop', 'edm', 'electropop', 'pop', 'pop dance', 'tropical house']"
572,72,Slow Hands,['Niall Horan'],1Hsdzj7Dlq2I7tHP7501T4,2cOUlop2ZakjOKe4WinesN,False,72,188174,2017,"['dance pop', 'neo mellow', 'pop', 'post-teen pop']"
573,73,Swalla (feat. Nicki Minaj & Ty Dolla $ign),"['Jason Derulo', 'Nicki Minaj', 'Ty Dolla $ign']",07YZf4WDAMNwqr4jfgOZ8y,6kex4EBAj0WHXDKZMEJaaF,True,72,216408,2017,"['dance pop', 'edm', 'pop', 'pop rap', 'post-teen pop']"
574,74,Glorious (feat. Skylar Grey),"['Macklemore', 'Skylar Grey']",3JhNCzhSMTxs9WLGJJxWOY,0CokSRCu5hZgPxcZBaEzVE,True,71,220454,2017,"['pop rap', 'seattle hip hop']"
575,75,Bad and Boujee (feat. Lil Uzi Vert),"['Migos', 'Lil Uzi Vert']",6oMuImdp5ZcFhWP0ESe6mG,0M9ydKzuF3oZTfYYPfaGX1,True,71,343150,2017,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'trap']"
576,76,What About Us,['P!nk'],1KCSPY1glIKqW2TotWuXOR,0Qh38w01QRXK6KHIv0e3hb,False,71,269600,2017,"['dance pop', 'pop']"
577,77,Swang,['Rae Sremmurd'],7iZtZyCzp3LItcw1wtPI3D,6mapJIPnQ23RTAevUoE0DL,True,72,208120,2017,"['hip hop', 'melodic rap', 'mississippi hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
578,78,Plain Jane,['A$AP Ferg'],5dHt1vcEm9qb8fCyLcB3HL,4dVpf9jZjcORqGTLUaeYj9,True,71,173600,2017,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop']"
579,79,Liability,['Lorde'],163tK9Wjr9P9DmM0AVK7lm,6Kkt27YmFyIFrcX3QXFi2o,False,71,171727,2017,"['art pop', 'metropopolis', 'nz pop', 'pop']"
580,80,Scars To Your Beautiful,['Alessia Cara'],2wUjUUtkb5lvLKcGKsKqsR,42ydLwx4i5V49RXHOozJZq,False,70,230226,2017,"['canadian contemporary r&b', 'canadian pop', 'dance pop', 'electropop', 'pop', 'post-teen pop']"
581,81,Fake Love,['Drake'],3TVXtAsR1Inumwj472S9r4,343YBumqHu19cGoGARUTsd,True,70,210937,2017,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']"
582,82,Mi Gente,"['J Balvin', 'Willy William']",1vyhD5VmyZ7KMfW5gqLgo5,7COfe3P7KgfwDwIRB8LIDw,False,70,185040,2017,"['reggaeton', 'reggaeton colombiano', 'urbano latino']"
583,83,Sky Walker (feat. Travis Scott),"['Miguel', 'Travis Scott']",360IAlyVv4PCEVjgyMZrxK,5WoaF1B5XIEnWfmb5NZikf,True,70,259333,2017,"['dance pop', 'pop', 'r&b']"
584,84,Caroline,['Aminé'],3Gm5F95VdRxW3mqCn8RPBJ,5hTpBe8h35rJ67eAWHQsJx,True,70,209640,2017,"['hip hop', 'pop', 'portland hip hop', 'rap']"
585,85,Tunnel Vision,['Kodak Black'],46SHBwWsqBkxI7EeeBEQG7,4Q3N4Ct4zCuIHuZ65E3BD4,True,69,268186,2017,"['florida drill', 'florida rap', 'hip hop', 'melodic rap', 'miami hip hop', 'rap', 'trap', 'trap latino']"
586,86,Lust For Life (with The Weeknd),"['Lana Del Rey', 'The Weeknd']",00FQb4jTyendYWaN8pK0wa,0mt02gJ425Xjm7c3jYkOBn,False,69,264066,2017,"['art pop', 'pop']"
587,87,Green Light,['Lorde'],163tK9Wjr9P9DmM0AVK7lm,6ie2Bw3xLj2JcGowOlcMhb,False,69,234652,2017,"['art pop', 'metropopolis', 'nz pop', 'pop']"
588,88,do re mi,['blackbear'],2cFrymmkijnjDg9SS92EPM,6Se3x9ANMLv0dCDsjGmEjh,True,69,212027,2017,"['pop', 'pop rap']"
589,89,Bodak Yellow,['Cardi B'],4kYSro6naA4h99UJvo89HB,6KBYefIoo7KydImq1uUQlL,True,69,223712,2017,"['dance pop', 'pop', 'rap']"
590,90,ELEMENT.,['Kendrick Lamar'],2YZyLoL8N0Wb9xBt1NhZWg,1EaKU4dMbesXXd3BrLCtYG,True,68,208733,2017,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']"
591,91,Slide (feat. Frank Ocean & Migos),"['Calvin Harris', 'Frank Ocean', 'Migos']",7CajNmpbOovFoOoasH2HaY,6gpcs5eMhJwax4mIfKDYQk,True,68,230813,2017,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'progressive house', 'uk dance']"
592,92,All Night,"['The Vamps', 'Matoma']",7gAppWoH7pcYmphCVTXkzs,0dXNQ8dckG4eYfEtq9zcva,False,68,197640,2017,"['boy band', 'dance pop', 'pop', 'post-teen pop']"
593,93,iSpy (feat. Lil Yachty),"['KYLE', 'Lil Yachty']",4qBgvVog0wzW75IQ48mU7v,2EEeOnHehOozLq4aS0n6SL,True,68,253106,2017,"['pop', 'pop rap', 'rap']"
594,94,No Limit,"['G-Eazy', 'A$AP Rocky', 'Cardi B']",02kJSzxNuaWGqwubyUba0Z,2DQ1ITjI0YoLFzuADN1ZBW,True,67,245386,2017,"['hip hop', 'indie pop rap', 'oakland hip hop', 'pop', 'pop rap', 'rap']"
595,95,Most Girls,['Hailee Steinfeld'],5p7f24Rk5HkUZsaS3BLG5F,10GJQkjRJcZhGTLagFOC62,False,67,204400,2017,"['dance pop', 'pop', 'post-teen pop']"
596,96,Lonely Together (feat. Rita Ora),"['Avicii', 'Rita Ora']",1vCWHaC5f2uS3yhpwWbIA6,75NhhYjHO43mvZgYtnXgti,False,67,181812,2017,"['dance pop', 'edm', 'pop', 'pop dance', 'pop rap']"
597,97,Fetish (feat. Gucci Mane),"['Selena Gomez', 'Gucci Mane']",0C8ZW7ezQVs4URX5aX7Kqx,4lnAN2S1fcI0SjxEbksZVr,False,67,186112,2017,"['dance pop', 'pop', 'post-teen pop']"
598,98,Sit Next to Me,['Foster The People'],7gP3bB2nilZXLfPHJhMdvc,4BdGO1CaObRD4La9l5Zanz,False,67,243146,2017,"['indietronica', 'modern rock', 'rock']"
599,99,Bounce Back,['Big Sean'],0c173mlxpT3dSFRgMO8XPh,0SGkqnVQo9KPytSri1H6cF,True,66,222360,2017,"['detroit hip hop', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
600,0,God's Plan,['Drake'],3TVXtAsR1Inumwj472S9r4,6DCZcSspjsKoFjzjrWoCdn,True,80,198973,2018,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']"
601,1,rockstar (feat. 21 Savage),"['Post Malone', '21 Savage']",246dkjvS1zLTtiykXe5h60,0e7ipj03S05BNilyu5bRzt,True,81,218146,2018,"['dfw rap', 'melodic rap', 'rap']"
602,2,lovely (with Khalid),"['Billie Eilish', 'Khalid']",6qqNVTkY8uBg9cP3Jd7DAH,0u2P5u6lvoDfwTYjAADbn4,False,86,200185,2018,"['art pop', 'electropop', 'pop']"
603,3,Call Out My Name,['The Weeknd'],1Xyo4u8uXC1ZmMpatF05PJ,09mEdoA6zrmBPgTEN5qXmN,False,85,228373,2018,"['canadian contemporary r&b', 'canadian pop', 'pop']"
604,4,All The Stars (with SZA),"['Kendrick Lamar', 'SZA']",2YZyLoL8N0Wb9xBt1NhZWg,3GCdLUSnKSMJhs4Tj6CV3s,True,81,232186,2018,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']"
605,5,Lucid Dreams,['Juice WRLD'],4MCBfE4596Uoi2O4DtmEMz,285pBltuF7vW8TeWk8hdRR,True,82,239835,2018,"['chicago rap', 'melodic rap']"
606,6,The Middle,"['Zedd', 'Maren Morris', 'Grey']",2qxJFvFYMEDqd7ui6kSAcq,09IStsImFySgyp0pIQdqAc,False,77,184732,2018,"['complextro', 'dance pop', 'edm', 'electro house', 'electropop', 'german techno', 'pop', 'pop dance', 'pop rap', 'post-teen pop', 'tropical house']"
607,7,FRIENDS,"['Marshmello', 'Anne-Marie']",64KEffDW9EtZ1y2vBYgq8T,08bNPGLD8AhKpnnERrAc6G,True,75,202620,2018,"['brostep', 'dance pop', 'edm', 'pop', 'pop dance', 'progressive electro house']"
608,8,I Like It,"['Cardi B', 'Bad Bunny', 'J Balvin']",4kYSro6naA4h99UJvo89HB,58q2HKrzhC3ozto2nDdN4z,True,75,253390,2018,"['dance pop', 'pop', 'rap']"
609,9,we fell in love in october,['girl in red'],3uwAm6vQy7kWPS2bciKWx9,6IPwKM3fUUzlElbvKw2sKl,False,81,184153,2018,"['bedroom pop', 'indie pop', 'norwegian indie', 'pop']"
610,10,no tears left to cry,['Ariana Grande'],66CXWjxzNUsdJxJ2JdwvnR,2qT1uLXPVPzGgFOx4jtEuo,False,74,205920,2018,"['dance pop', 'pop']"
611,11,Ric Flair Drip (with Metro Boomin),"['Offset', 'Metro Boomin']",4DdkRBBYG6Yk9Ka8tdJ9BW,7sO5G9EABYOXQKNPNiE9NR,True,80,172800,2018,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']"
612,12,One Kiss (with Dua Lipa),"['Calvin Harris', 'Dua Lipa']",7CajNmpbOovFoOoasH2HaY,7ef4DlsgrMEH11cDZd32M6,False,84,214846,2018,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'progressive house', 'uk dance']"
613,13,SAD!,['XXXTENTACION'],15UsOTVnJzReFVN1VCnxy4,3ee8Jmje8o58CHK66QrVC2,True,79,166605,2018,"['emo rap', 'miami hip hop']"
614,14,LOVE. FEAT. ZACARI.,"['Kendrick Lamar', 'Zacari']",2YZyLoL8N0Wb9xBt1NhZWg,6PGoSes0D9eUDeeAafB2As,True,79,213400,2018,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']"
615,15,Happier,"['Marshmello', 'Bastille']",64KEffDW9EtZ1y2vBYgq8T,2dpaYNEQHiRxtZbfNsse99,False,79,214289,2018,"['brostep', 'dance pop', 'edm', 'pop', 'pop dance', 'progressive electro house']"
616,16,SICKO MODE,['Travis Scott'],0Y5tJX1MQlPlqiwlOH1tJY,2xLMifQCjDGFmkHkpNLD9h,True,79,312820,2018,"['rap', 'slap house']"
617,17,Yes Indeed,"['Lil Baby', 'Drake']",5f7VJjfbwm532GiveGC0ZK,6vN77lE9LK6HP2DewaN6HZ,True,79,142273,2018,"['atl hip hop', 'atl trap', 'rap', 'trap']"
618,18,Moonlight,['XXXTENTACION'],15UsOTVnJzReFVN1VCnxy4,0JP9xo3adEtGSdUEISiszL,True,79,135090,2018,"['emo rap', 'miami hip hop']"
619,19,I Like Me Better,['Lauv'],5JZ7CnR6gTvEMKX4g70Amv,0EcQcdcbQeVJn9fknj44Be,False,78,197436,2018,['pop']
620,20,Natural,['Imagine Dragons'],53XhwfbYqKCa1cC15pYq2q,2FY7b99s15jUprqC0M5NCT,False,78,189466,2018,"['modern rock', 'rock']"
621,21,2002,['Anne-Marie'],1zNqDE7qDGCsyzJwohVaoX,2BgEsaKNfHUdlh97KmvFyo,False,78,186986,2018,"['dance pop', 'pop', 'pop dance', 'post-teen pop', 'tropical house', 'uk pop']"
622,22,Silence,"['Marshmello', 'Khalid']",64KEffDW9EtZ1y2vBYgq8T,7vGuf3Y35N4wmASOKLUVVU,False,77,180822,2018,"['brostep', 'dance pop', 'edm', 'pop', 'pop dance', 'progressive electro house']"
623,23,Better Now,['Post Malone'],246dkjvS1zLTtiykXe5h60,7dt6x5M1jzdTEt8oCbisTK,True,77,231266,2018,"['dfw rap', 'melodic rap', 'rap']"
624,24,Let You Down,['NF'],6fOMl44jA4Sp5b9PpYCkzz,52okn5MNA47tk87PeZJLEL,False,77,212120,2018,"['hip hop', 'pop rap', 'rap']"
625,25,Wolves,"['Selena Gomez', 'Marshmello']",0C8ZW7ezQVs4URX5aX7Kqx,0tBbt8CrmxbjRP0pueQkyU,False,76,197993,2018,"['dance pop', 'pop', 'post-teen pop']"
626,26,IDGAF,['Dua Lipa'],6M2wZ9GZgrQXHCFfjv46we,76cy1WJvNGJTj78UqeA5zr,True,76,217946,2018,"['dance pop', 'pop', 'uk pop']"
627,27,Be Alright,['Dean Lewis'],3QSQFmccmX81fWCUSPTS7y,3EPXxR3ImUwfayaurPi3cm,True,76,196373,2018,"['australian pop', 'pop']"
628,28,changes,['XXXTENTACION'],15UsOTVnJzReFVN1VCnxy4,7AFASza1mXqntmGtbxXprO,False,76,121886,2018,"['emo rap', 'miami hip hop']"
629,29,Delicate,['Taylor Swift'],06HL4z0CvFAxyc27GXpf02,6NFyWDv5CjfwuzoCkw47Xf,False,75,232253,2018,['pop']
630,30,God is a woman,['Ariana Grande'],66CXWjxzNUsdJxJ2JdwvnR,5OCJzvD7sykQEKHH7qAC3C,True,75,197546,2018,"['dance pop', 'pop']"
631,31,In My Mind,"['Dynoro', ""Gigi D'Agostino""]",3v6Ji4uoWtKRkhuDUaxi9n,0E9ZjEAyAwOXZ7wJC0PD33,False,75,184560,2018,"['dance pop', 'edm', 'electro house', 'pop dance', 'tropical house']"
632,32,Nonstop,['Drake'],3TVXtAsR1Inumwj472S9r4,0TlLq3lA83rQOYtrqBqSct,True,75,238614,2018,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']"
633,33,Him & I (with Halsey),"['G-Eazy', 'Halsey']",02kJSzxNuaWGqwubyUba0Z,5k38wzpLb15YgncyWdTZE4,True,75,268866,2018,"['hip hop', 'indie pop rap', 'oakland hip hop', 'pop', 'pop rap', 'rap']"
634,34,Mo Bamba,['Sheck Wes'],2RDOrhPqAM4jzTRCEb19qX,1xzBco0xcoJEDXktl7Jxrr,True,74,183906,2018,"['rap', 'trap', 'vapor trap']"
635,35,Psycho (feat. Ty Dolla $ign),"['Post Malone', 'Ty Dolla $ign']",246dkjvS1zLTtiykXe5h60,3swc6WTsr7rl9DqQKQA55C,True,74,221440,2018,"['dfw rap', 'melodic rap', 'rap']"
636,36,Shotgun,['George Ezra'],2ysnwxxNtSgbb9t1m2Ur4j,4ofwffwvvnbSkrMSCKQDaC,False,74,201287,2018,"['folk-pop', 'neo-singer-songwriter']"
637,37,Te Boté - Remix,"['Nio Garcia', 'Casper Magico', 'Bad Bunny', 'Darell', 'Ozuna', 'Nicky Jam']",5hdhHgpxyniooUiQVaPxQ0,3V8UKqhEK5zBkBb6d6ub8i,True,74,417920,2018,"['latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino', 'urbano latino']"
638,38,Stir Fry,['Migos'],6oMuImdp5ZcFhWP0ESe6mG,2UVbBKQOdFAekPTRsnkzcf,True,73,190288,2018,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'trap']"
639,39,"Let Me Go (with Alesso, Florida Georgia Line & watt)","['Hailee Steinfeld', 'Alesso', 'Florida Georgia Line', 'WATT']",5p7f24Rk5HkUZsaS3BLG5F,5Gu0PDLN4YJeW75PpBSg9p,False,73,174800,2018,"['dance pop', 'pop', 'post-teen pop']"
640,40,It's Not Living (If It's Not With You),['The 1975'],3mIj9lX2MWuHmhNCA7LSCW,3TgMcrV32NUKjEG2ujn9eh,False,72,248335,2018,"['modern alternative rock', 'modern rock', 'pop', 'rock']"
641,41,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","['DJ Snake', 'Selena Gomez', 'Ozuna', 'Cardi B']",540vIaP2JwjQb9dm3aArA4,4w8niZpiMy6qz1mntFA5uM,True,72,212500,2018,"['dance pop', 'edm', 'electronic trap', 'pop', 'pop dance', 'pop rap']"
642,42,Nice For What,['Drake'],3TVXtAsR1Inumwj472S9r4,3CA9pLiwRIGtUBiMjbZmRw,True,74,210746,2018,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']"
643,43,Body,"['Loud Luxury', 'Brando']",6t1gpxYbY8OlLA7D2RiikQ,21RzyxY3EFaxVy6K4RqaU9,False,72,163216,2018,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'tropical house']"
644,44,Eastside (with Halsey & Khalid),"['benny blanco', 'Halsey', 'Khalid']",5CiGnKThu5ctn9pBxv7DGa,0d2iYfpKoM0QCKvcLCkBao,False,72,173799,2018,"['dance pop', 'edm', 'electropop', 'pop', 'pop rap']"
645,45,Vaina Loca,"['Ozuna', 'Manuel Turizo']",1i8SpTcr7yvPOmcqrbnVXY,48zFZh27QU5qsrBjn4C2FA,False,71,176133,2018,"['puerto rican pop', 'reggaeton', 'trap latino', 'urbano latino']"
646,46,In My Blood,['Shawn Mendes'],7n2wHs1TKAczGzO7Dd2rGr,2QZ7WLBE8h2y1Y5Fb8RYbH,False,71,211360,2018,"['canadian pop', 'dance pop', 'pop', 'viral pop']"
647,47,Walk It Talk It,"['Migos', 'Drake']",6oMuImdp5ZcFhWP0ESe6mG,6n4U3TlzUGhdSFbUUhTvLP,True,72,276147,2018,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'trap']"
648,48,Meant to Be (feat. Florida Georgia Line),"['Bebe Rexha', 'Florida Georgia Line']",64M6ah0SkkRsnPGtGiRAbb,7iDa6hUg2VgEL1o1HjmfBn,False,71,163870,2018,"['dance pop', 'edm', 'pop', 'post-teen pop']"
649,49,Nevermind,['Dennis Lloyd'],3EOEK57CV77D4ovYVcmiyt,63SevszngYpZOwf63o61K4,False,71,156600,2018,['israeli pop']
650,50,Mine,['Bazzi'],4GvEc3ANtPPjt1ZJllr5Zl,7uzmGiiJyRfuViKKK3lVmR,True,71,131064,2018,"['dance pop', 'electropop', 'pop']"
651,51,Déjala Que Vuelva (feat. Manuel Turizo),"['Piso 21', 'Manuel Turizo']",4bw2Am3p9ji3mYsXNXtQcd,1j6xOGusnyXq3l6IryKF3G,False,71,220116,2018,"['colombian pop', 'latin pop', 'reggaeton', 'reggaeton colombiano', 'urbano latino']"
652,52,In My Feelings,['Drake'],3TVXtAsR1Inumwj472S9r4,2G7V7zsVDxg1yRsu7Ew9RJ,True,72,217925,2018,"['canadian hip hop', 'canadian pop', 'hip hop', 'rap', 'toronto rap']"
653,53,X,"['Nicky Jam', 'J Balvin']",1SupJlEpv7RS2tPNRaHViT,5YUyW9opqNsMSEzzecZih1,False,71,172854,2018,"['latin hip hop', 'reggaeton', 'urbano latino']"
654,54,Love Lies (with Normani),"['Khalid', 'Normani']",6LuN9FCkKOj5PcnpouEgny,45Egmo7icyopuzJN0oMEdk,False,70,201707,2018,"['pop', 'pop r&b']"
655,55,Finesse - Remix; feat. Cardi B,"['Bruno Mars', 'Cardi B']",0du5cEVh5yTK9QJze8zA0C,3Vo4wInECJQuz9BIBMOu8i,False,70,217288,2018,"['dance pop', 'pop']"
656,56,Trip,['Ella Mai'],7HkdQ0gt53LP4zmHsL0nap,6CTWathupIiDs7U4InHnDA,False,70,213993,2018,"['dance pop', 'pop', 'r&b', 'rap', 'uk contemporary r&b', 'urban contemporary']"
657,57,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)","['Sofía Reyes', 'Jason Derulo', 'De La Ghetto']",0haZhu4fFKt0Ag94kZDiz2,4QtiVmuA88tPQiCOHZuQ5b,False,70,201526,2018,"['dance pop', 'latin pop', 'mexican pop']"
658,58,Pray For Me (with Kendrick Lamar),"['The Weeknd', 'Kendrick Lamar']",1Xyo4u8uXC1ZmMpatF05PJ,77UjLW8j5UAGAGVGhR5oUK,True,70,211440,2018,"['canadian contemporary r&b', 'canadian pop', 'pop']"
659,59,River (feat. Ed Sheeran),"['Eminem', 'Ed Sheeran']",7dGJo4pcD2V6oG8kP0tJRR,1cS0TgbR263ey9jn0MwD2s,True,70,221013,2018,"['detroit hip hop', 'hip hop', 'rap']"
660,60,Bad At Love,['Halsey'],26VFTg2z8YR0cCuwLzESi2,7y9iMe8SOB6z3NoHE2OfXl,False,70,181279,2018,"['dance pop', 'electropop', 'etherpop', 'indie poptimism', 'pop']"
