,id,name,artists,artistid,explicit,popularity,durationms,year,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,dancepop,edm,pop,poprap,rap,arianagrande,badbunny,billieeilish,brunomars,calvinharris,cardib,chrisbrown,drake,dualipa,edsheeran,justinbieber,kendricklamar,khalid,nickiminaj,postmalone,rihanna,selenagomez,shawnmendes,taylorswift,theweeknd
781,4umIPjkehX1r7uhmGvXiSV,Intentions (feat. Quavo),"['Justin Bieber', 'Quavo']",1uNFoZAHBGtllmzznpCI3s,False,72,212866,2020,0.806,0.3,0.546,0.0,0.102,-6.637,0.0575,147.986,0.874,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
782,2Wo6QQD1KMDWeFkkjLqwx5,Roses - Imanbek Remix,"['SAINt JHN', 'Imanbek']",0H39MdGGX6dbnnQPt6NQkZ,True,55,176218,2020,0.785,0.0149,0.721,0.00432,0.285,-5.457,0.0506,121.962,0.894,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
783,4Lxseh0wN7N0ljiOh8KwbU,Come & Go (with Marshmello),"['Juice WRLD', 'Marshmello']",4MCBfE4596Uoi2O4DtmEMz,True,61,205484,2020,0.625,0.0173,0.811,0.0,0.16,-5.183,0.0659,144.994,0.532,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
784,0EhpEsp4L0oRGM0vmeaN5e,UN DIA (ONE DAY) (Feat. Tainy),"['J Balvin', 'Dua Lipa', 'Bad Bunny', 'Tainy']",1vyhD5VmyZ7KMfW5gqLgo5,False,71,232253,2020,0.571,0.00536,0.693,0.0,0.173,-8.234,0.0545,168.169,0.393,1.0,1.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
785,2Z8yfpFX0ZMavHkcIeHiO1,Monster (Shawn Mendes & Justin Bieber),"['Shawn Mendes', 'Justin Bieber']",7n2wHs1TKAczGzO7Dd2rGr,False,69,178994,2020,0.652,0.0676,0.383,0.0,0.0828,-7.076,0.0516,145.765,0.549,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
786,45bE4HXI0AwGZXfZtMp8JR,you broke me first,['Tate McRae'],45dkTj5sMRSjrmBSBeiHym,True,80,169265,2020,0.667,0.785,0.373,0.0,0.0906,-9.389,0.05,124.148,0.0823,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
787,4xqrdfXkTW4T0RauPLv3WA,Heather,['Conan Gray'],4Uc8Dsxct0oMqx0P6i60ea,False,84,198040,2020,0.357,0.584,0.425,0.0,0.322,-7.301,0.0333,102.078,0.27,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
788,4HBZA5flZLE435QTztThqH,Stuck with U (with Justin Bieber),"['Ariana Grande', 'Justin Bieber']",66CXWjxzNUsdJxJ2JdwvnR,False,78,228482,2020,0.597,0.223,0.45,0.0,0.382,-6.658,0.0418,178.765,0.537,0.0,0.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
789,1raaNykBg1bDnWENUiglUA,Break My Heart,['Dua Lipa'],6M2wZ9GZgrQXHCFfjv46we,False,64,221820,2020,0.73,0.167,0.729,1.39e-06,0.349,-3.434,0.0886,113.012,0.467,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
790,5RqR4ZCCKJDcBLIn4sih9l,Party Girl,['StaySolidRocky'],1XLWox9w1Yvbodui0SRhUQ,False,67,147800,2020,0.728,0.749,0.431,0.0,0.0996,-9.966,0.0622,130.022,0.629,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
791,0PvFJmanyNQMseIFrU708S,For The Night (feat. Lil Baby & DaBaby),"['Pop Smoke', 'Lil Baby', 'DaBaby']",0eDvMgVFoNV3TpwtrVCoTj,True,77,190476,2020,0.823,0.114,0.586,0.0,0.193,-6.606,0.2,125.971,0.347,1.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
792,3eekarcy7kvN4yt5ZFzltW,HIGHEST IN THE ROOM,['Travis Scott'],0Y5tJX1MQlPlqiwlOH1tJY,True,79,175720,2020,0.598,0.0546,0.427,5.83e-06,0.21,-8.764,0.0317,76.469,0.0605,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
793,3jjujdWJ72nww5eGnfs2E7,Adore You,['Harry Styles'],6KImCVD70vtIoJWnq6nGn3,False,81,207133,2020,0.676,0.0237,0.771,7e-06,0.102,-3.675,0.0483,99.048,0.569,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
794,3GZoWLVbmxcBys6g0DLFLf,Supalonely (feat. Gus Dapperton),"['BENEE', 'Gus Dapperton']",0Cp8WN4V8Tu4QJQwCN5Md4,True,58,223488,2020,0.862,0.291,0.631,0.000209,0.123,-4.746,0.0515,128.978,0.841,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
795,4LEK9rD7TWIG4FCL1s27XC,cardigan,['Taylor Swift'],06HL4z0CvFAxyc27GXpf02,False,47,239560,2020,0.613,0.537,0.581,0.000345,0.25,-8.588,0.0424,130.033,0.551,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
796,3ZCTVFBt2Brf31RLEnCkWJ,everything i wanted,['Billie Eilish'],6qqNVTkY8uBg9cP3Jd7DAH,False,81,245425,2020,0.704,0.902,0.225,0.657,0.106,-14.454,0.0994,120.006,0.243,1.0,0.0,1.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
797,62aP9fBQKYKxi7PDXwcUAS,ily (i love you baby) (feat. Emilee),"['Surf Mesa', 'Emilee']",1lmU3giNF3CSbkVSQmLpHQ,False,73,176546,2020,0.674,0.0686,0.774,0.00188,0.393,-7.567,0.0892,112.05,0.33,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
798,7HMmFQsKsljwTw8bS7lu19,Rare,['Selena Gomez'],0C8ZW7ezQVs4URX5aX7Kqx,False,60,220589,2020,0.838,0.208,0.545,8.01e-05,0.103,-6.713,0.0706,114.998,0.631,1.0,0.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
799,2kJwzbxV2ppxnQoYw4GLBZ,If the World Was Ending (feat. Julia Michaels),"['JP Saxe', 'Julia Michaels']",66W9LaWS0DPdL7Sz8iYGYe,False,75,208687,2020,0.464,0.866,0.473,0.0,0.109,-10.086,0.129,75.801,0.604,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
800,5u1n1kITHCxxp8twBcZxWy,Holy (feat. Chance The Rapper),"['Justin Bieber', 'Chance the Rapper']",1uNFoZAHBGtllmzznpCI3s,False,69,212093,2020,0.673,0.196,0.704,0.0,0.0898,-8.056,0.36,86.919,0.372,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
801,1xQ6trAsedVPCdbtDAmk0c,Savage Love (Laxed - Siren Beat),"['Jawsh 685', 'Jason Derulo']",56mfhUDKa1vec6rSLZV5Eg,True,72,171374,2020,0.767,0.234,0.481,0.0,0.269,-8.52,0.0803,150.076,0.761,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
802,5JqZ3oqF00jkT81foAFvqg,Prisoner (feat. Dua Lipa),"['Miley Cyrus', 'Dua Lipa']",5YGY8feqx7naU7z4HrwZM6,False,9,169333,2020,0.781,0.0103,0.67,0.0,0.0761,-3.912,0.0452,127.99,0.595,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
803,5v4GgrXPMghOnBBLmveLac,Savage Remix (feat. Beyoncé),"['Megan Thee Stallion', 'Beyoncé']",181bsRPaVXVlUKXrxwZfHK,True,62,242000,2020,0.822,0.016,0.743,0.0,0.127,-4.772,0.28,84.459,0.636,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
804,127QTOFJsJQp5LbJbu3A1y,Toosie Slide,['Drake'],3TVXtAsR1Inumwj472S9r4,True,70,247058,2020,0.834,0.321,0.454,6.15e-06,0.114,-9.75,0.201,81.618,0.837,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
805,22LAwLoDA5b4AaGSkg6bKW,Blueberry Faygo,['Lil Mosey'],5zctI4wO9XSKS8XwcnqEHk,True,72,162546,2020,0.774,0.207,0.554,0.0,0.132,-7.909,0.0383,99.034,0.349,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
806,6EDO9iiTtwNv6waLwa1UUq,POPSTAR (feat. Drake),"['DJ Khaled', 'Drake']",0QHgL1lAIqAw0HtD7YldmP,True,70,200221,2020,0.8,0.057,0.56,0.0,0.134,-4.818,0.261,163.071,0.45,0.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
807,3vAn0qZzdyuHamcrpkfiX3,How You Like That,['BLACKPINK'],41MozSoPIsD1dJM0CLPjZF,False,0,181263,2020,0.828,0.0694,0.782,3.41e-05,0.0544,-4.014,0.0918,130.013,0.351,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
808,27ycaQnQAxaPiyeg3nr2aB,Midnight Sky,['Miley Cyrus'],5YGY8feqx7naU7z4HrwZM6,False,4,223279,2020,0.705,0.00115,0.814,0.00312,0.203,-5.466,0.0346,110.0,0.259,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
809,41L3O37CECZt3N7ziG2z7l,Yummy,['Justin Bieber'],1uNFoZAHBGtllmzznpCI3s,False,64,210426,2020,0.687,0.366,0.514,0.0,0.116,-6.612,0.0897,145.921,0.494,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
810,47EiUVwUp4C9fGccaPuUCS,DÁKITI,"['Bad Bunny', 'Jhayco']",4q3ewBCX7sLwd24euuV69X,True,78,205090,2020,0.731,0.401,0.573,5.22e-05,0.113,-10.059,0.0544,109.928,0.145,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811,2gMXnyrvIjhVBUZwvLZDMP,Before You Go,['Lewis Capaldi'],4GNC7GD6oZMSxPGyXy4MNB,False,80,215106,2020,0.459,0.604,0.575,0.0,0.0885,-4.858,0.0573,111.881,0.183,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
812,7lidXGPXPYLNThITAOTlkK,You should be sad,['Halsey'],26VFTg2z8YR0cCuwLzESi2,True,69,205473,2020,0.591,0.143,0.585,0.0,0.109,-6.35,0.0277,110.94,0.324,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
813,1rgnBhdG2JDFTbYkYRZAku,Dance Monkey,['Tones And I'],2NjfBq1NflQcKSeiDooVjY,False,60,209754,2020,0.826,0.688,0.593,0.000161,0.17,-6.401,0.0976,98.083,0.541,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
814,2b8fOow8UzyDFAE27YhOZM,Memories,['Maroon 5'],04gDigrS5kc9YWfZHwBETP,False,27,189486,2020,0.764,0.837,0.32,0.0,0.0822,-7.209,0.0546,91.019,0.575,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
815,54bFM56PmE4YLRnqpW6Tha,Therefore I Am,['Billie Eilish'],6qqNVTkY8uBg9cP3Jd7DAH,False,71,174321,2020,0.889,0.218,0.34,0.13,0.055,-7.773,0.0697,94.009,0.716,0.0,0.0,1.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
816,2ajzBr7vwHTEBeqDzcsNRC,That Way - Bonus Track,['Lil Uzi Vert'],4O15NlyKLIASxsJ0PrXPfz,True,59,212354,2020,0.712,0.0546,0.598,0.0,0.154,-5.368,0.0388,130.007,0.504,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
817,6Im9k8u9iIzKMrmV7BWtlF,34+35,['Ariana Grande'],66CXWjxzNUsdJxJ2JdwvnR,True,76,173710,2020,0.83,0.237,0.585,0.0,0.248,-6.476,0.094,109.978,0.485,0.0,0.0,1.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
818,463CkQjx2Zk1yXoBuierM9,Levitating (feat. DaBaby),"['Dua Lipa', 'DaBaby']",6M2wZ9GZgrQXHCFfjv46we,False,72,203064,2020,0.702,0.00883,0.825,0.0,0.0674,-3.787,0.0601,102.977,0.915,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
819,39Yp9wwQiSRIDOvrVg7mbk,THE SCOTTS,"['THE SCOTTS', 'Travis Scott', 'Kid Cudi']",2PaZWGu5T5nHjY2xxAkFsT,True,72,165977,2020,0.716,0.233,0.537,0.0,0.157,-7.648,0.0514,129.979,0.28,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820,2MbdDtCv5LUVjYy9RuGTgC,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix","['Jack Harlow', 'Tory Lanez', 'DaBaby', 'Lil Wayne']",2LIk90788K0zvyj2JJVwkJ,True,71,227478,2020,0.904,0.0631,0.723,0.0,0.185,-5.224,0.26,145.013,0.835,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
821,3H7ihDc1dqLriiWXwsc2po,Breaking Me,"['Topic', 'A7S']",0u6GtibW46tFX7koQ6uNJZ,False,73,166793,2020,0.789,0.223,0.72,0.0,0.129,-5.652,0.218,122.031,0.664,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
822,6cx06DFPPHchuUAcTxznu9,Head & Heart (feat. MNEK),"['Joel Corry', 'MNEK']",6DgP9otnZw5z6daOntINxp,False,75,166028,2020,0.734,0.168,0.874,1.14e-05,0.0489,-3.158,0.0662,122.953,0.905,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
823,6AGOKlMZWLCaEJGnaROtF9,Put Your Records On,['Ritt Momney'],7MPGCB854Qo4alYMOPkBka,False,72,210463,2020,0.399,0.0563,0.491,0.00089,0.11,-10.778,0.0538,91.066,0.151,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
824,5rZlwNFl01HqLWBQGryKSm,Mood Swings (feat. Lil Tjay),"['Pop Smoke', 'Lil Tjay']",0eDvMgVFoNV3TpwtrVCoTj,True,74,213333,2020,0.48,0.487,0.602,0.0,0.0848,-6.335,0.368,179.798,0.269,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
825,2SAqBLGA283SUiwJ3xOUVI,Laugh Now Cry Later (feat. Lil Durk),"['Drake', 'Lil Durk']",3TVXtAsR1Inumwj472S9r4,True,75,261492,2020,0.761,0.244,0.518,3.47e-05,0.107,-8.871,0.134,133.976,0.522,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
826,7szuecWAPwGoV1e5vGu8tl,In Your Eyes,['The Weeknd'],1Xyo4u8uXC1ZmMpatF05PJ,True,76,237520,2020,0.667,0.00285,0.719,8.1e-05,0.0736,-5.371,0.0346,100.021,0.717,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
827,70rFIfYN7lU6iTgUIVP42w,my ex's best friend (with blackbear),"['Machine Gun Kelly', 'blackbear']",6TIYQ3jFPwQSRmorSezPxX,True,0,138970,2020,0.728,0.00391,0.685,0.0,0.152,-5.096,0.0433,124.934,0.33,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
828,3IB5qOeMayvpOdHxYCL5tZ,ON (Feat. Sia),"['BTS', 'Sia']",3Nrfpe0tUJi4K4DXYWgMUX,False,0,246816,2020,0.591,0.137,0.848,0.0,0.372,-4.397,0.0828,105.922,0.386,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
829,14wf185UxfNbSy8dwt4r4q,MAMACITA,"['Black Eyed Peas', 'Ozuna', 'J. Rey Soul']",1yxSLGMDHlW21z4YXirZDS,True,63,249142,2020,0.894,0.193,0.635,0.00105,0.0823,-6.929,0.0473,105.013,0.428,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
830,7k4t7uLgtOxPwTpFmtJNTY,Tusa,"['KAROL G', 'Nicki Minaj']",790FomKkXshlbRYZFtlgla,False,73,200960,2020,0.803,0.295,0.715,0.000134,0.0574,-3.28,0.298,101.085,0.574,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
831,3Z8FwOEN59mRMxDCtb8N0A,Be Kind (with Halsey),"['Marshmello', 'Halsey']",64KEffDW9EtZ1y2vBYgq8T,False,72,172761,2020,0.63,0.00776,0.633,0.0,0.0541,-7.088,0.0457,93.995,0.452,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
832,7MN8RYSofZsFROBlEOAzXq,Past Life (with Selena Gomez),"['Trevor Daniel', 'Selena Gomez']",7uaIm6Pw7xplS8Dy06V6pT,False,60,186480,2020,0.575,0.102,0.543,0.0,0.176,-5.062,0.0529,159.905,0.283,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
833,4y4spB9m0Q6026KfkAvy9Q,Lonely (with benny blanco),"['Justin Bieber', 'benny blanco']",1uNFoZAHBGtllmzznpCI3s,True,69,149297,2020,0.631,0.864,0.239,0.0,0.116,-7.071,0.0398,79.859,0.0927,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
834,3AzjcOeAmA57TIOr9zF1ZW,Physical,['Dua Lipa'],6M2wZ9GZgrQXHCFfjv46we,False,74,193829,2020,0.647,0.0137,0.844,0.000658,0.102,-3.756,0.0457,146.967,0.746,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
835,1yoMvmasuxZfqHEipJhRbp,Hawái,['Maluma'],1r4hJ1h58CWwUQe3MxPuau,False,74,199112,2020,0.783,0.185,0.727,2.46e-05,0.0626,-3.454,0.389,180.067,0.558,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
836,4NCsrTzgVfsDo8nWyP8PPc,RITMO (Bad Boys For Life),"['Black Eyed Peas', 'J Balvin']",1yxSLGMDHlW21z4YXirZDS,True,40,214934,2020,0.723,0.0259,0.704,0.00109,0.792,-7.088,0.0571,105.095,0.684,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
837,6R6ZoHTypt5lt68MWbzZXv,Sour Candy (with BLACKPINK),"['Lady Gaga', 'BLACKPINK']",1HY2Jd0NmPuamShAr6KMms,False,65,157706,2020,0.752,0.0604,0.87,1.12e-05,0.489,-3.812,0.0623,120.006,0.784,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
838,6o3QUC5oAE4g6WxRIFcZtb,Wishing Well,['Juice WRLD'],4MCBfE4596Uoi2O4DtmEMz,True,0,194621,2020,0.65,0.00336,0.613,0.0,0.267,-6.13,0.128,149.972,0.0804,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
839,4DpNNXFMMxQEKl7r0ykkWA,Play Date,['Melanie Martinez'],63yrD80RY3RNEM2YDpUpO8,True,74,179867,2020,0.68,0.612,0.729,0.0,0.224,-5.077,0.0475,123.97,0.446,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
840,0TrPqhAMoaKUFLR7iYDokf,Know Your Worth,"['Khalid', 'Disclosure']",6LuN9FCkKOj5PcnpouEgny,False,66,181436,2020,0.79,0.145,0.694,0.00252,0.281,-7.726,0.0708,103.007,0.508,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
841,2J4P46vCFm1rPkNkp9pZWX,Ice Cream (with Selena Gomez),"['BLACKPINK', 'Selena Gomez']",41MozSoPIsD1dJM0CLPjZF,False,62,175813,2020,0.79,0.0342,0.729,9.31e-05,0.0411,-3.843,0.334,159.989,0.904,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
842,1IIKrJVP1C9N7iPtG6eOsK,Go Crazy,"['Chris Brown', 'Young Thug']",7bXgB6jMjp9ATFy66eO08Z,True,74,176960,2020,0.755,0.316,0.578,0.0,0.25,-8.932,0.145,94.148,0.581,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
843,5KCbr5ndeby4y4ggthdiAb,Wonder,['Shawn Mendes'],7n2wHs1TKAczGzO7Dd2rGr,False,67,172692,2020,0.333,0.131,0.637,1.8e-05,0.149,-4.904,0.0581,139.898,0.132,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
844,4w47S36wQGBhGg073q3nt7,TKN (feat. Travis Scott),"['ROSALÍA', 'Travis Scott']",7ltDVBr6mKbRvohxheJ9h1,False,66,129370,2020,0.776,0.192,0.509,1.49e-06,0.115,-6.266,0.467,94.634,0.485,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
845,4HDCLYli2SUdkq9OjmvhSD,BELIEVE IT,"['PARTYNEXTDOOR', 'Rihanna']",2HPaUgqeutzr3jx5a9WyDV,True,54,183219,2020,0.43,0.0902,0.7,0.0,0.216,-5.35,0.264,158.373,0.731,1.0,0.0,1.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
846,4wNIkl5XGiAACjFBlDWuSd,What A Man Gotta Do,['Jonas Brothers'],7gOdHgIoIKoe4i9Tta6qdD,False,68,180644,2020,0.852,0.00839,0.698,1.03e-06,0.0773,-7.206,0.0629,113.039,0.324,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
847,4Ws314Ylb27BVsvlZOy30C,Lovesick Girls,['BLACKPINK'],41MozSoPIsD1dJM0CLPjZF,False,69,194765,2020,0.654,0.00559,0.707,0.0,0.0873,-5.661,0.0664,127.97,0.448,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
848,2kJu14V7hbZw3I4K8L8SXb,Stupid Love,['Lady Gaga'],1HY2Jd0NmPuamShAr6KMms,False,29,193530,2020,0.676,0.00146,0.815,0.00041,0.275,-4.294,0.0625,117.973,0.796,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
849,2DEZmgHKAvm41k4J3R2E9Y,Safaera,"['Bad Bunny', 'Jowell & Randy', 'Ñengo Flow']",4q3ewBCX7sLwd24euuV69X,True,76,295176,2020,0.607,0.0103,0.829,0.0,0.107,-4.074,0.379,96.172,0.685,0.0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
850,59qrUpoplZxbIZxk6X0Bm3,Take You Dancing,['Jason Derulo'],07YZf4WDAMNwqr4jfgOZ8y,False,73,190306,2020,0.789,0.0332,0.711,0.0,0.0876,-4.248,0.041,112.985,0.753,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
851,1DWZUa5Mzf2BwzpHtgbHPY,Good News,['Mac Miller'],4LLpKhyESsyAXpc4laK94U,False,71,342040,2020,0.794,0.853,0.32,0.134,0.112,-12.92,0.173,174.088,0.241,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
852,2ygvZOXrIeVL4xZmAWJT2C,my future,['Billie Eilish'],6qqNVTkY8uBg9cP3Jd7DAH,False,67,208155,2020,0.444,0.795,0.309,0.132,0.352,-10.956,0.062,104.745,0.0875,0.0,0.0,1.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
853,1fipvP2zmef6vN2IwXfJhY,I’m Ready (with Demi Lovato),"['Sam Smith', 'Demi Lovato']",2wY79sveU1sp5g7SokKOiI,False,60,200838,2020,0.501,0.00346,0.674,3.56e-05,0.282,-6.363,0.0408,155.051,0.152,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
854,6zFMeegAMYQo0mt8rXtrli,HOLIDAY,['Lil Nas X'],7jVv8c5Fj3E9VhNjxT4snq,True,70,154997,2020,0.81,0.12,0.511,0.0,0.0832,-6.924,0.164,151.947,0.837,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
855,7lPN2DXiMsVn7XUKtOW1CS,drivers license,['Olivia Rodrigo'],1McMsnEElThX1knmY4oliG,True,25,242013,2021,0.585,0.721,0.436,1.31e-05,0.105,-8.761,0.0601,143.874,0.132,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
856,67BtfxlNbhBmCDR2L2l8qd,MONTERO (Call Me By Your Name),['Lil Nas X'],7jVv8c5Fj3E9VhNjxT4snq,True,73,137875,2021,0.61,0.297,0.508,0.0,0.384,-6.682,0.152,178.818,0.758,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
